timestamp,sensor_1,sensor_2,sensor_3
2024-01-01T10:00:00Z,25.0,24.94526885093054,24.731949096279184
2024-01-01T10:00:10Z,25.512203389830507,25.424247281289556,25.184016764228172
2024-01-01T10:00:20Z,26.024406779661017,26.028125919798725,25.811375721899648
2024-01-01T10:00:30Z,26.536610169491524,26.56556694638663,26.456355973988348
2024-01-01T10:00:40Z,27.048813559322035,26.724641753007308,27.375936740390912
2024-01-01T10:00:50Z,27.561016949152542,27.523130707541306,27.914080428858902
2024-01-01T10:01:00Z,28.073220338983052,27.85902452164128,28.278577501374592
2024-01-01T10:01:10Z,28.58542372881356,28.357639830610026,28.58290722016176
2024-01-01T10:01:20Z,29.09762711864407,28.832953683478127,28.95678215099807
2024-01-01T10:01:30Z,29.609830508474577,29.703379783413837,29.65128044387594
2024-01-01T10:01:40Z,30.122033898305084,29.95554552486412,30.120693844522915
2024-01-01T10:01:50Z,30.634237288135594,30.541264752887322,30.568523827776286
2024-01-01T10:02:00Z,31.1464406779661,31.26517230982851,31.158353712528108
2024-01-01T10:02:10Z,31.65864406779661,31.589231110624798,31.51600981673232
2024-01-01T10:02:20Z,32.17084745762712,32.19261963449339,32.18767609505491
2024-01-01T10:02:30Z,32.68305084745763,32.59818556798173,32.89554513602134
2024-01-01T10:02:40Z,33.19525423728814,33.71564034158352,33.07121411276082
2024-01-01T10:02:50Z,33.70745762711864,33.77293447466812,34.027856952256634
2024-01-01T10:03:00Z,34.21966101694915,34.16298333640919,33.874373488974705
2024-01-01T10:03:10Z,34.731864406779664,34.87183947443589,34.43258635057853
2024-01-01T10:03:20Z,35.24406779661017,35.74081724311415,35.16367524856848
2024-01-01T10:03:30Z,35.75627118644068,35.50259904891099,35.236125040930744
2024-01-01T10:03:40Z,36.26847457627119,36.351908298587645,36.28626392893126
2024-01-01T10:03:50Z,36.78067796610169,36.46151126594318,36.53895124410484
2024-01-01T10:04:00Z,37.2928813559322,37.21119295369042,37.56857518142501
2024-01-01T10:04:10Z,37.80508474576271,37.84999173447891,37.666989071620065
2024-01-01T10:04:20Z,38.31728813559322,38.293268576183735,38.59042308851014
2024-01-01T10:04:30Z,38.829491525423734,38.79450547005551,38.82375347718707
2024-01-01T10:04:40Z,39.34169491525424,38.9608809041401,39.25355432250172
2024-01-01T10:04:50Z,39.85389830508475,39.80393328048843,40.02683679669797
2024-01-01T10:05:00Z,40.36610169491526,40.66354235777811,40.27664853495172
2024-01-01T10:05:10Z,40.87830508474576,40.81580447021981,41.24062651584069
2024-01-01T10:05:20Z,41.39050847457627,41.31618787520728,41.72388209594325
2024-01-01T10:05:30Z,41.90271186440678,42.06739195794249,41.75853637313896
2024-01-01T10:05:40Z,42.414915254237286,42.39214503228399,42.5810273117489
2024-01-01T10:05:50Z,42.9271186440678,42.78364242961467,43.03629608301894
2024-01-01T10:06:00Z,43.43932203389831,43.64885036673251,43.49236735329246
2024-01-01T10:06:10Z,43.95152542372881,44.05364874998733,44.18598462582521
2024-01-01T10:06:20Z,44.46372881355933,44.1015859030091,44.95406594025616
2024-01-01T10:06:30Z,44.97593220338983,44.67569282535352,45.23611056021619
2024-01-01T10:06:40Z,45.48813559322034,45.23066904410401,45.857918859401366
