timestamp,temperature
0,6.802857225639665
300,5.394633936788146
600,3.6239780813448106
900,6.46470458309974
1200,5.832290311184182
1500,6.879639408647977
1800,3.8493564427131046
2100,3.7336180394137353
2400,5.099025726528952
2700,4.164916560792168
3000,3.5579754426081673
3300,4.465447373174767
3600,6.140703845572054
3900,5.056937753654447
4200,3.185801650879991
4500,3.682096494749166
4800,6.7955421490133325
5100,9.0
5400,4.218455076693482
5700,5.736932106048627
6000,3.4881529393791153
6300,3.1375540844608736
6600,4.035119926400068
6900,4.246844304357644
7200,5.186841117373119
7500,6.878338511058234
7800,6.757995766256757
8100,5.39159991524434
8400,3.353970008207678
8700,3.1809091556421523
9000,4.5547091587579285
9300,6.314950036607717
9600,4.123738038749523
9900,3.5636968998990506
10200,3.2982025747190833
10500,9.0
10800,3.7948627261366896
11100,6.261845713819337
11400,5.916028672163949
11700,3.2961786069363614
12000,3.463476238100519
12300,5.493192507310232
12600,3.2542334011440945
12900,4.300733288106988
13200,5.550229885420853
13500,4.888859700647798
13800,5.85297914889198
14100,5.245108790277985
14400,4.975182385457563
14700,4.710164073434198
15000,3.431565707973218
15300,5.545641645055122
15600,5.034282764658811
15900,3.9971689165954998
16200,6.022204554172195
16500,3.307919639315172
16800,3.6448851490160177
17100,6.232481518257668
17400,6.485842360750871
17700,3.7462802355441434
18000,5.157368967662602
18300,6.584365199693973
18600,3.440207698110707
18900,4.708431154505025
19200,6.442922333025374
19500,5.042989210310263
19800,3.888431241882921
20100,4.350460685614512
20400,4.292811728083021
20700,5.812075835580711
21000,6.887128330883843
21300,9.0
21600,4.988994023569542
21900,4.1393619775098704
22200,5.438257335919587
22500,3.2059150049999574
22800,6.633063543866615
23100,3.5795794883648924
23400,6.942601816442403
23700,5.688542189623514
24000,3.9505501759695987
24300,4.4711325308770125
24600,5.534118843043579
24900,3.361159080217633
25200,4.283120259886943
25500,3.1631005662190557
25800,5.71025744736913
26100,5.048372233197124
26400,5.5806911616378
26700,5.763750952409864
27000,6.746919954946938
27300,4.364265404201034
27600,6.698774473114251
27900,4.031766510860622
28200,6.268888800804863
28500,5.1186023134240255
28800,3.372411071223597
29100,6.601672228653322
29400,4.356119164194803
29700,5.903822715480958
30000,6.548345697060469
30300,5.568126584617151
30600,3.646514856378455
30900,5.42571623863836
31200,3.4058861714641284
31500,3.0202463353848747
31800,5.194935157466345
32100,5.607845038010402
32400,5.848716885390143
32700,4.301598792637071
33000,5.598531596188859
33300,5.630451569201373
33600,3.37469907131237
33900,4.060809470726902
34200,6.892042219009783
34500,6.568186220708453
34800,6.179245214166594
35100,5.307615538505436
35400,3.780971951192178
35700,4.123089449763423
36000,5.581889183628672
36300,6.761834337411657
36600,6.659457560881794
36900,3.0618264661154697
37200,4.712736593269257
37500,9.0
37800,9.0
38100,4.177795568278343
38400,6.404546686067428
38700,3.67797098674437
39000,6.744619096643124
39300,5.28024468035746
39600,5.460028906796679
39900,9.0
40200,5.073318609454947
40500,5.963074471016817
40800,5.8099363359484375
41100,4.1743673770579734
41400,6.240453578716723
41700,6.652962210225885
42000,5.006065178748798
42300,5.599855723111061
42600,6.183170677744404
42900,4.351980627406143
43200,3.375927759363476
43500,3.1437690951869683
43800,5.1705785388303065
44100,5.363333042276043
44400,3.1493927549968577
44700,4.440762565645052
45000,5.0889730402192175
45300,3.8632841099873727
45600,3.341389859975072
45900,5.1254185262725915
46200,5.549719605992826
46500,6.903408317850138
46800,4.291825891764984
47100,4.083329005048297
47400,3.313825525369064
47700,6.8505936587117
48000,5.783896824374792
48300,3.693177280283383
48600,4.000971592658381
48900,5.858383690800249
49200,4.119735587783771
49500,5.951587666783074
49800,5.4468829849374085
50100,3.99092395800463
50400,6.031384441857476
50700,3.464290562027665
51000,3.1629152092758805
51300,5.814631437520095
51600,3.391336642604006
51900,4.893887083122262
52200,4.735406596951892
52500,5.463400392208866
52800,3.181216039088178
53100,5.5034396628569455
53400,6.4259593647532895
53700,3.6517377083257188
54000,5.5696771128252625
54300,5.343102325093853
54600,5.301896711503516
54900,5.573152873769413
55200,5.18246715726374
55500,4.544410551203097
55800,9.0
56100,3.7831645391571858
56400,3.4031120055097066
56700,3.3777718430237136
57000,3.284754593840916
57300,6.379501243877819
57600,6.257873930355743
57900,3.472659310486625
58200,5.5157713871195355
58500,5.9402841752155435
58800,4.128138290285226
59100,6.002459006563433
59400,6.962020568002693
59700,4.488072343171133
60000,4.363214161012071
60300,6.433651007372047
60600,6.0034842711659895
60900,3.4124954753437304
61200,5.021009489791428
61500,4.280198404122447
61800,4.556806714936652
62100,6.621527905677055
62400,4.2772545503616595
62700,6.802428587750224
63000,5.527348848679197
63300,4.172843086792258
63600,5.690073824308154
63900,6.166316174903394
64200,3.3648244121947615
64500,3.230235040066577
64800,4.766122005493508
65100,4.403660050208314
65400,3.5719667282113434
65700,5.472872253265044
66000,3.3364272244599897
66300,3.291052025456774
66600,5.824968908625985
66900,3.3393508563407677
67200,9.0
67500,4.482568588267563
67800,6.788994309535434
68100,9.0
68400,4.5050383421236635
68700,6.108587663709747
69000,4.696888036987906
69300,3.4447899292246054
69600,3.0454145790696763
69900,3.2252131027273494
70200,3.4701049871084195
70500,5.984179517061693
70800,6.848690193898168
71100,4.142848345127443
71400,3.8943833540778106
71700,9.0
72000,6.879515306830556
72300,6.564572454792284
72600,6.971859184477202
72900,5.215417137605283
73200,9.0
73500,5.51759455254105
73800,4.818164259071093
74100,5.337257247692401
74400,3.1817855213658315
74700,6.801645936306235
75000,4.822627011142852
75300,4.10952473192453
75600,4.854793619759929
75900,5.334624447403488
76200,6.897579230664666
76500,9.0
76800,5.144385465376482
77100,6.255180078827795
77400,3.650467757379565
77700,6.290148971692676
78000,5.90287803355344
78300,4.6729721451624755
78600,6.464255558001634
78900,3.105467897989008
79200,6.242213323127332
79500,9.0
79800,5.3765228614085405
80100,6.879657591258413
80400,6.353314818844551
80700,4.659278009350661
81000,3.2255019866037085
81300,6.251604036520311
81600,9.0
81900,9.0
82200,6.075949660722042
82500,6.398589562709645
82800,4.8021765412403745
83100,6.8162041090348895
83400,3.914571222013851
83700,5.472512961831583
84000,3.454230368798516
84300,5.081230803615173
84600,5.0806540044479735
84900,5.207627355097943
85200,6.5066144106333805
85500,3.536060913802563
85800,6.0205490226944764
86100,5.816319072396894
